page,name,link,thumbnail,rating,date,snippet,images,local_guide,CoffeeShop
5,Viki O’Hagan,https://www.google.com/maps/contrib/110273709783234067526?hl=en-US&sa=X&ved=2ahUKEwic_6Dhtp_7AhXwRDABHf4MAzkQvvQBegUIARCDAQ,https://lh3.googleusercontent.com/a/ALm5wu0XIUY8CmiiytHlx-2iPT9FF0Y0ui_syN57QTTL=s40-c-c0x00000000-cc-rp-mo-ba4-br100,3.0,3 years ago,"Went for sunday brunch. Really enjoyed my matcha bircher muesli, was like nothing I’d ever had before and was delicious. My boyfriend ordered the miso mushrooms with poached eggs. The eggs were under cooked slightly and you pay $5 for extra tomato which is just a raw tomato- expected it cooked at $5?! When we told the waiter that the egg was under cooked she just shrugged and walked off. We then told another waiter who was very attentive and got it swapped for another egg & new toast. They also took the tomato off the bill which was good of them. I recon it’s slightly over rated but worth checking out for the unusual brunch items.",,True,Kentaro
5,Mr R,https://www.google.com/maps/contrib/102452161306993466765?hl=en-US&sa=X&ved=2ahUKEwic_6Dhtp_7AhXwRDABHf4MAzkQvvQBegUIARC2AQ,https://lh3.googleusercontent.com/a-/ACNPEu-LCxI0ipTvAEwR3J5ftaUoB71qFo__5EpA-ZugDao=s40-c-c0x00000000-cc-rp-mo-ba4-br100,3.0,3 years ago,So so. Nothing to write home about. Been to cafes so much better. Can only give them 3 stars.,,True,Kentaro
5,Tricia Fallows,https://www.google.com/maps/contrib/105277500407777501572?hl=en-US&sa=X&ved=2ahUKEwic_6Dhtp_7AhXwRDABHf4MAzkQvvQBegUIARDMAQ,https://lh3.googleusercontent.com/a-/ACNPEu8GVpODIrjKKh4NMuFarllpM5nbtwMgnZszUj4Z_dc=s40-c-c0x00000000-cc-rp-mo-ba4-br100,3.0,4 years ago,A bit overrated. The food was good but not mind blowing.,,True,Kentaro
5,Y M,https://www.google.com/maps/contrib/116105951947121438003?hl=en-US&sa=X&ved=2ahUKEwic_6Dhtp_7AhXwRDABHf4MAzkQvvQBegUIARDiAQ,https://lh3.googleusercontent.com/a-/ACNPEu8ru3s3t0ygcfKuXcLjAkalYn_s7Vr00CuTGu54SA=s40-c-c0x00000000-cc-rp-mo-ba4-br100,3.0,4 years ago,A good breakfast / coffee spot,,True,Kentaro
5,Anthony Anthony,https://www.google.com/maps/contrib/115796596295892001841?hl=en-US&sa=X&ved=2ahUKEwic_6Dhtp_7AhXwRDABHf4MAzkQvvQBegUIARD4AQ,https://lh3.googleusercontent.com/a/ALm5wu29WzXco0LKOM6Gz9TbdrAiPpMHpfs8D_ilktps=s40-c-c0x00000000-cc-rp-mo-br100,3.0,2 years ago,Ok coffee,,,Kentaro
5,Z. Deutch,https://www.google.com/maps/contrib/110056962144349658428?hl=en-US&sa=X&ved=2ahUKEwic_6Dhtp_7AhXwRDABHf4MAzkQvvQBegUIARCOAg,https://lh3.googleusercontent.com/a-/ACNPEu-CYBL-ojRFQernkUaVR0SqiuVcuyYzVipIlBl2=s40-c-c0x00000000-cc-rp-mo-ba3-br100,3.0,4 years ago,"Overpriced, average tasting food.",,True,Kentaro
1,Chai Lim,https://www.google.com/maps/contrib/106288968677235730210?hl=en-US&sa=X&ved=2ahUKEwithJbitp_7AhUdMEQIHRaiCEwQvvQBegQIARA-,https://lh3.googleusercontent.com/a-/ACNPEu-oVw9EuWL32Y18d5gjnuig-E61B4TbHH3zUsy9Mg=s40-c-c0x00000000-cc-rp-mo-ba4-br100,1.0,2 years ago,Very disappointed in the coffee. It took over 15 minutes to get a takeaway long black. There was only 1 coffee order in front of mine. $4 for a small coffee is overpriced. The coffee itself was unremarkable. A waste of Marvell St coffee :(,,True,Shift Eatery
1,Matthew Sloane,https://www.google.com/maps/contrib/109107387705283441230?hl=en-US&sa=X&ved=2ahUKEwithJbitp_7AhUdMEQIHRaiCEwQvvQBegQIARBU,https://lh3.googleusercontent.com/a-/ACNPEu-s6zs9pletEAnNaLwAZpCbsXKa7fhYa5-cpkkyLQ=s40-c-c0x00000000-cc-rp-mo-ba3-br100,1.0,5 months ago,"Heavy on the shift, hold the F!!! Food was awful.",,True,Shift Eatery
1,siren Rose,https://www.google.com/maps/contrib/102247212042956418236?hl=en-US&sa=X&ved=2ahUKEwithJbitp_7AhUdMEQIHRaiCEwQvvQBegQIARBq,https://lh3.googleusercontent.com/a/ALm5wu37J1UcvznSvqvJH1B8pTOKho8-qm0n4GoBVENm=s40-c-c0x00000000-cc-rp-mo-ba3-br100,1.0,4 years ago,"I cannot agree with those positive feedback about the food, find the flavour quite odd.",,True,Shift Eatery
1,Samuel Beasley,https://www.google.com/maps/contrib/104656914754748787710?hl=en-US&sa=X&ved=2ahUKEwithJbitp_7AhUdMEQIHRaiCEwQvvQBegUIARCAAQ,https://lh3.googleusercontent.com/a-/ACNPEu-IW7TjkRY9d1NwGv153XGW_i8hYvIMQmZ9RkKz=s40-c-c0x00000000-cc-rp-mo-br100,1.0,3 years ago,Don’t go with more than 2 people or you’ll be waiting over an hour.,,,Shift Eatery
1,Cassandra T,https://www.google.com/maps/contrib/111826960577642051693?hl=en-US&sa=X&ved=2ahUKEwithJbitp_7AhUdMEQIHRaiCEwQvvQBegUIARC8AQ,https://lh3.googleusercontent.com/a-/ACNPEu_bve9LxhIQAhBSOUG3yILETyW62sEKT2-1xpr29w=s40-c-c0x00000000-cc-rp-mo-ba3-br100,2.0,a year ago,"Food was nothing special. Ordered the vegan club sandwich and they toasted the lettuce. Thai faux beef salad was on the soggy side, average at best. Coffee was good and the carrot cake was delicious. Best thing was the friendly service and everyone saying bye when we left.",,True,Shift Eatery
1,Atanas Chernev,https://www.google.com/maps/contrib/102511631231030633354?hl=en-US&sa=X&ved=2ahUKEwithJbitp_7AhUdMEQIHRaiCEwQvvQBegUIARDSAQ,https://lh3.googleusercontent.com/a-/ACNPEu_FdE0PW6bG26204PEDpjLbqsV54gWAxDulGJ4PHw=s40-c-c0x00000000-cc-rp-mo-br100,2.0,a year ago,"Although tasty, I can’t justify paying $16 for a mushroom toastie. Since when is cheese, bread and vegetable so expensive? Other meat toasties in the city (Dutch Smuggler) are $9-10. For $17 you get a Pepito - huge Portuguese steak sandwich in a baguette from Encasa. Sorry, but your pricing is totally out of the money.",,,Shift Eatery
1,Lilly Logan,https://www.google.com/maps/contrib/104882223382906988036?hl=en-US&sa=X&ved=2ahUKEwithJbitp_7AhUdMEQIHRaiCEwQvvQBegUIARDoAQ,https://lh3.googleusercontent.com/a/ALm5wu0s9a9Cp3fQmRHySkqLTpJ0LaEaMsIQd3Gt9-Gw=s40-c-c0x00000000-cc-rp-mo-br100,2.0,3 years ago,"After spending $42 on a two person ""meal"", we wait for 25 minutes having ordered the avo toast ($17), and ham toastie ($10), while sipping on our small smoothie and latte. Generally when you pay $17 for avocado toast, you get two large slices of nice (not extremely tough to chew through) sourdough, and quite a bit of avocado. This one small, actually laughable, piece of sourdough has a spread of avocado and then is mountain'd with a tasteless combination to hide the fact that you got less avocado than Subway provides on a six inch sub. The ham toastie, the cheaper and larger of the two ""meals"" tastes like a discount version of something you could pay less for at Lord of the Fries, but with an excessive amount of what tastes like mayonnaise but they call cashew cream cheese. The banana smoothie was the only nice thing, if a little small in size. The iced latte was incredibly bitter, like I now am, after spending too much money here.",,,Shift Eatery
2,Tanya Quach,https://www.google.com/maps/contrib/109703600642693869841?hl=en-US&sa=X&ved=2ahUKEwieiP3itp_7AhVPUjABHQcrCJsQvvQBegQIARBL,https://lh3.googleusercontent.com/a/ALm5wu0hcb8mIv1h21Lej2tKH6uxsHPDp-2C9FM4osAM=s40-c-c0x00000000-cc-rp-mo-ba4-br100,3.0,3 months ago,"Had the Reuben and cheese toasting here. The Sangas were abit of a disappointment - I was hoping they would have a little more flavour. The cheese toasting wasn't melty and the Reuben was a little dry. Overall, staff were friendly, ambience was nice but food wasn't worth the cost. There are better vegan options out there.","['https://lh5.googleusercontent.com/p/AF1QipNQ-3gz3paG1EZjaulwo8cHZRsdmcBFMecSuRkF=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNqNVHlYZOy4etPv99aTJDjQrrjSossbp-IN_dW=w100-h100-p-n-k-no']",True,Shift Eatery
2,Ankur Passi,https://www.google.com/maps/contrib/116069679277649663241?hl=en-US&sa=X&ved=2ahUKEwieiP3itp_7AhVPUjABHQcrCJsQvvQBegQIARBk,https://lh3.googleusercontent.com/a-/ACNPEu-quvqrIfStgApV9roW17oLXyAPiiaRpBfvA610gA=s40-c-c0x00000000-cc-rp-mo-ba6-br100,3.0,a year ago,The service was really friendly and the food and coffee were also good. However $18 for the meatball sub was expensive comparative to other places around. It was more of a six inch sub with 4 meatballs. Nothing on the side as well. I liked my visit but had to spend $16 more for another take away sandwich. Overall it was a good experience in this nice cute cafe.,"['https://lh5.googleusercontent.com/p/AF1QipPsA_Am8YLuZF2q3q1o_p8FCHyxCwP3krGD3sgF=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNTsJ68IaeSholGNEk41iFVclln1U5Vv9naQC8A=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipM3GNMpwUdeN_Ir8ZDr_rvQob1E1GmLPfz4oln6=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNZwG8h68_mPDPoueUYdQUjmYGKxcHAVgu0tobk=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPzvmEvsVOEFGvivi83XrK3k_nm8whvxmGUhKM2=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPyIbZnPIjlHHUtJD2t4FqImL9VNHdcnkN1GeNH=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNuUmwM8bwAAQox6d2FGBubdYlRUE64pCt0NA6r=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMFSbZ_0baCQn3zZXIA_r6sAOPVVQDhubytb0Vi=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNcUcyO-brYOHtTAKTyFvdZB_3rceZploHNstBk=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNRAW2UgatL6iO7kf9cdWtkMTnqs0wrHvHuwzsr=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipO_NsWUmWnQjCzSy4RlUdojlo4CvJYj5F6erSNm=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipM5w4VapmElQZHwo0uxZAAekonVs47XPRWMzS4X=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMqVp4n4vyPnsot1Q875fZiQqWFxv_OHYjJUqyf=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMqWOVn2YQhamhYzAKp--tLsIqGEozHmH4twSSu=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNsanG9mBI3HcaVXmVKDujHSIy1lApuAfcjlr4j=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPWTG4F7gHEkljfuDaqbGDXWx1SDWQDJ8FdYVFi=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNqNuQEitMQTvQjEo8O4pxK7U8GgYnsxRtK2EKu=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipP85hEw8eIZiH595jElRfGJ6RbT9ffouh_Ql89h=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNHBjAQ3jXpKlsml4dTyI1CqBgzw8gQ9wfj5EPB=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPMZaHo46Fuqv9g5Y2velGmoO9nL1bIu58oR_h4=w100-h100-p-n-k-no']",True,Shift Eatery
2,Parker,https://www.google.com/maps/contrib/113605690282462139639?hl=en-US&sa=X&ved=2ahUKEwieiP3itp_7AhVPUjABHQcrCJsQvvQBegUIARCPAQ,https://lh3.googleusercontent.com/a/ALm5wu3APnyAeaP9GE80oENkQvB_eHjojRxekHBcqQxOLg=s40-c-c0x00000000-cc-rp-mo-ba5-br100,3.0,a year ago,"I have been wanting to try shift eatery for ages. Their menu offers many exciting options for vegetarians/vegans, however the execution was lazy, at least for the bagel sandwiches we ordered. The bagels themselves were perfect, but I think that’s because they use Brooklyn Boy Bagels (the best around Sydney). The filling was not as impressive. We got both options (the lox and bacon egg) and weren’t happy with either. The lox just tasted like a tomato bagel. I’m shocked by how little they did to achieve any sort of similar consistency. It didn’t taste bad, but they should just market it as a bagel with tomato. The bacon egg was better, but the egg tasted like scrambled tofu. I think my biggest issue was the marketing of the items to mimic meat dishes, yet tasting nothing like it. Obviously, we eat here to avoid eating meat, but that doesn’t mean you can sell a bagel as “vegan lox” and have it be indistinguishable from tomato. Just advertise a tofu bagel and tomato bagel if that’s what you’re giving us. I’m so sad to be let this down. Maybe I’ve overhyped it in my head for too long. I think I’ll come back and try one of the sandwiches just to make sure I’m not missing anything.","['https://lh5.googleusercontent.com/p/AF1QipOFEUXTCelBKIkAnGOpYnOHT-bvZthLorxzZLrg=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPv3QtopJpeC5XLO2dcpAh4xMc7MsJlw9iPu5HW=w100-h100-p-n-k-no']",True,Shift Eatery
2,Kirsty S (Kirst),https://www.google.com/maps/contrib/102451126664072245307?hl=en-US&sa=X&ved=2ahUKEwieiP3itp_7AhVPUjABHQcrCJsQvvQBegUIARCoAQ,https://lh3.googleusercontent.com/a-/ACNPEu-opRYWXuNtpmrxrZLePUhTnR6PQ8ATN0by9NtL3A=s40-c-c0x00000000-cc-rp-mo-ba5-br100,3.0,4 years ago,"Accidentally found this place. Being lovers of meat we weren't thrilled to hear it was all vegan, but, we decided to stay as we were hungry. The good was very nice I must say! The Chai latte and coffee tasted feral and we couldn't finish it but we drink cows milk. So yes to the food although they seem to use fake meat. Cakes are super yum! Drinks, only if you like different milk like soy and nut milk....",['https://lh5.googleusercontent.com/p/AF1QipO56TTyMfIsIgkYnyABiziIsLipY-_miUFxQJfV=w100-h100-p-n-k-no'],True,Shift Eatery
2,Camilla Lucko,https://www.google.com/maps/contrib/102326458058966395195?hl=en-US&sa=X&ved=2ahUKEwieiP3itp_7AhVPUjABHQcrCJsQvvQBegUIARDAAQ,https://lh3.googleusercontent.com/a-/ACNPEu8O2VIgdyHEf220sc-CiO5MG7U6eYxsHqI7soLsqw=s40-c-c0x00000000-cc-rp-mo-ba4-br100,3.0,11 months ago,"Vegan Cafe, staff seemed too casual.","['https://lh5.googleusercontent.com/p/AF1QipNykRgCvTJnsCLhjlnvmLriPc9SM21FzLooqDJ2=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMrKmJs-HMQ-pfpYcVZRNOZuG0FB0VE3Hfmrs8e=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNod-ruV1X0JW66mzMZH9PHGhc3hNcjtA3oQWMP=w100-h100-p-n-k-no']",True,Shift Eatery
2,Amy Elizabeth Nelson-Blain,https://www.google.com/maps/contrib/105891759504283908088?hl=en-US&sa=X&ved=2ahUKEwieiP3itp_7AhVPUjABHQcrCJsQvvQBegUIARDaAQ,https://lh3.googleusercontent.com/a-/ACNPEu8F3JQ7UQ_Cg_Ze998asKh3zZkWOOfAVSZWfbbhVw=s40-c-c0x00000000-cc-rp-mo-ba3-br100,3.0,3 years ago,"Lots of great vegan options, tasty food and friendly staff. They do tend to have a lot of processed vegan foods though so it's not what I would consider super healthy but it's very tasty if you have a craving for their style of food! My only complaint is that it's very popular and the space is much too small to accommodate how many people seem to want to visit so expect to wait for a table. It's a shame it's not a bigger space but they may not have realised how popular it would be for the vegan community in Sydney! 😉",,True,Shift Eatery
2,Danni,https://www.google.com/maps/contrib/113362707889864059812?hl=en-US&sa=X&ved=2ahUKEwieiP3itp_7AhVPUjABHQcrCJsQvvQBegUIARDwAQ,https://lh3.googleusercontent.com/a-/ACNPEu-ynbwVaaifgwCYNO4Jv28spa54jSd7lytc2jxCwg=s40-c-c0x00000000-cc-rp-mo-ba2-br100,3.0,3 years ago,"The service wasnt very good. I had my name on the list for a table only to find out 20 minutes later that it had been crossed off and our table had been given away. When I brought this up we were told to ""sit wherever you like"", even though there wasn't capacity for our group of 3. When we were finally seated, the food came quickly and was quite tasty (though my friends toasted sandwich was undercooked). I'd probably revisit but would avoid busy times.",,True,Shift Eatery
2,S. C,https://www.google.com/maps/contrib/109590767542923534181?hl=en-US&sa=X&ved=2ahUKEwieiP3itp_7AhVPUjABHQcrCJsQvvQBegUIARCGAg,https://lh3.googleusercontent.com/a/ALm5wu0G2_LjVFYPGpzdpIQCR6gegBU3L2dV5Y1v2ePP=s40-c-c0x00000000-cc-rp-mo-br100,3.0,3 years ago,"Service was good, friendly staff and great coffee. But I don’t think the pancake was tasty, maybe I’m not getting used to vegetarian meals. The pancake was too sweet and a little bit oily. I’ll be back for coffee.",,,Shift Eatery
2,Nicole,https://www.google.com/maps/contrib/118305883911016471562?hl=en-US&sa=X&ved=2ahUKEwieiP3itp_7AhVPUjABHQcrCJsQvvQBegUIARCcAg,https://lh3.googleusercontent.com/a-/ACNPEu_5bVCnznJq0E9-CrM2t14qPOSU8zkT6q6OxBBjCBk=s40-c-c0x00000000-cc-rp-mo-ba5-br100,3.0,3 years ago,"The idea is nice, but if you like real milk and cheese, you should not eat there or drink the coffee!",,True,Shift Eatery
3,Mae Lu,https://www.google.com/maps/contrib/102152034950396424194?hl=en-US&sa=X&ved=2ahUKEwjp5uHjtp_7AhV3mGoFHS_oCr8QvvQBegQIARA4,https://lh3.googleusercontent.com/a/ALm5wu39pirOqrLy8IqRQfA50IeD2yIf-IZcaUFYYMAJ=s40-c-c0x00000000-cc-rp-mo-br100,3.0,3 years ago,Ordered a hot chocolate and it’s cold...crying now. Food is good,,,Shift Eatery
3,mm ss,https://www.google.com/maps/contrib/113779213073724524196?hl=en-US&sa=X&ved=2ahUKEwjp5uHjtp_7AhV3mGoFHS_oCr8QvvQBegQIARBO,https://lh3.googleusercontent.com/a/ALm5wu17Pb3ha9asypkflOiYtkcFHiAot_UAfUC7H95f=s40-c-c0x00000000-cc-rp-mo-br100,3.0,4 years ago,"Decent vegan, too much imitation though.",,,Shift Eatery
3,Courtenay Turner,https://www.google.com/maps/contrib/106207079708585697444?hl=en-US&sa=X&ved=2ahUKEwjp5uHjtp_7AhV3mGoFHS_oCr8QvvQBegQIARBk,https://lh3.googleusercontent.com/a/ALm5wu0LvoocyW4lmxEpk4CAK1QXvzZmXNBqpOaKo7nb=s40-c-c0x00000000-cc-rp-mo-br100,3.0,4 years ago,Not super tasty.,,,Shift Eatery
4,munkymandee,https://www.google.com/maps/contrib/110924724716854999514?hl=en-US&sa=X&ved=2ahUKEwiZl4rktp_7AhWXmmoFHSpRDPsQvvQBegQIARA4,https://lh3.googleusercontent.com/a-/ACNPEu-2AK5Xe4rh0XgKFLljd_Z3NA8PxOchQBy2aoWDxA=s40-c-c0x00000000-cc-rp-mo-ba4-br100,4.0,7 months ago,Very nice cafe with a chill playlist. Vegan food; i had the beetroot latte and “salmon” bagel. Was worried I wouldn’t feel full since it was tomatoes replacing the salmon but the serving size was really good! Loved the toasted crunch on the bagel and the cream cheese. All my friends really enjoyed their toasties as well. The smoothies look so good.,"['https://lh5.googleusercontent.com/p/AF1QipN2M8Kjer7qv6JLavW4oJH2dbFqhPEeWgcmLjW1=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOWTScqdTIV_bFWwMWQgHwhc6f1IU5f1Op0Usxn=w100-h100-p-n-k-no']",True,Shift Eatery
4,erinxeats,https://www.google.com/maps/contrib/103233854213591929388?hl=en-US&sa=X&ved=2ahUKEwiZl4rktp_7AhWXmmoFHSpRDPsQvvQBegQIARBR,https://lh3.googleusercontent.com/a-/ACNPEu-B4_wMbE8_DbJMibXp0Eq57JGCKaijTvUhEn8K=s40-c-c0x00000000-cc-rp-mo-ba5-br100,4.0,4 months ago,"this is a really solid choice for vegans and the cashew cream cheese is one of the best i've had. i do wish they were a lil more generous with filling here as bagel takes up most of this cross-section i also was hoping it to be served in their iconic reusable milk cartons but this just came in a paper bag 😅 i also got the 'my shroom toastie' 🍄 loaded with roasted mushrooms, basil pesto, cheddar, creamy herb sauce & toasted on some sweet sweet sourdough 🍞 delish! check out my food instagram @erinxeats for more!","['https://lh5.googleusercontent.com/p/AF1QipOBm8s8PLAgb5Quyf27E8T7H7UdNPSgiLeMZ44=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNmlBTSRM8wZPuaLT5WyvPaG2W98T1XI5jbQyY=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPOL4wlj0Q9OoW4pYlEPNBMMev1LUjVQve2_ho=w100-h100-p-n-k-no']",True,Shift Eatery
4,Giulia,https://www.google.com/maps/contrib/109529631700117644933?hl=en-US&sa=X&ved=2ahUKEwiZl4rktp_7AhWXmmoFHSpRDPsQvvQBegQIARBr,https://lh3.googleusercontent.com/a-/ACNPEu_C5hHXdabHk10HviacMEJBB-aie-PCo742kS5Ung=s40-c-c0x00000000-cc-rp-mo-ba3-br100,4.0,3 months ago,Very cute little vegan cafe with nice staff.I got the salmon bagel and it was delicious. My only suggestion would be the option to add more veggies on the side. That would be great!,['https://lh5.googleusercontent.com/p/AF1QipMG84V7_1j1wZe6VtAQi_ffyEUrnGuw5KkybGo_=w100-h100-p-n-k-no'],True,Shift Eatery
4,freyafreyja,https://www.google.com/maps/contrib/102234429005788273105?hl=en-US&sa=X&ved=2ahUKEwiZl4rktp_7AhWXmmoFHSpRDPsQvvQBegUIARCDAQ,https://lh3.googleusercontent.com/a-/ACNPEu_NfgdDZXYvNqH5Qb9uKfzwCii7HvieXDPE7_z4uQY=s40-c-c0x00000000-cc-rp-mo-ba3-br100,4.0,2 years ago,"Lemon meringue tart was definitely a highlight!! It was lemony without being too sweet. Great with their good coffee. Bacon and egg bagel was delicious 😋 we liked it better than the vegan reuben, but it is still great. Overall, they were yummy and we'd come back for more! Plus they are all vegan! Yaaayy!","['https://lh5.googleusercontent.com/p/AF1QipMczBpUl0h9khG8flL9vjfk63Hm8aK21TOkeZPG=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOOpAEPMpMV-XEnoHnB_skmo1Woa6u2oyDGu1fJ=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPbCKkQQ9yxXB1_WB58_8mq4zOiJNJkPyICQiG7=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMOg_xm25xgGumnAb0vhnQZRtRH9uTgYeuBNCfz=w100-h100-p-n-k-no']",True,Shift Eatery
4,小草,https://www.google.com/maps/contrib/113648756483896664101?hl=en-US&sa=X&ved=2ahUKEwiZl4rktp_7AhWXmmoFHSpRDPsQvvQBegUIARCeAQ,https://lh3.googleusercontent.com/a/ALm5wu2IZh-WZYx7k7SDYpZZSzZ_VdeGbwZOVdFPJSXc=s40-c-c0x00000000-cc-rp-mo-br100,4.0,a year ago,"Reasonable interior in a very close to Central Station location. As an Allium Free Vegan (Onion, Garlic, Leek, Shallot free) I have tried Smoked Tofu Sandwich Toasties, Big Bad Bowl after replace bean with Tofu and Carrot Cake. Tofu Sandwich Toasties is quite tasty. Toast sourdough bread was cooked to the right tender and to the right crusty brown. The Sauce was quite tasty, overall quality is fine. Big Bad Bowl was not recommended. One ingredient was the sauerkraut the shredded cabbage came with an unacceptable smell. While brown rice with quinoa, baked sweet potato and tofu are served warm and green salad are served in reasonable temperature, cherry tomatoes are served chill, this one does not comply with the overall temperature of the bowl. Sweet potato was baked with too strong herbal smell that it nearly lost the original nature of the sweet potato. Carrot cake was too sweet. I don’t think it fit Vegan’s taste of the sweetness.","['https://lh5.googleusercontent.com/p/AF1QipMx1sNlISMOz85K7l7tZn8Ja6X1H9vVAZhPINJk=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNvdzIcN3YUCiKcKOrk9YHRjC_KJEYKp9uPyrDH=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipN9Q7SSMPFm9OLeJm4d8vz4xGzXI1IP3ypGlkJ0=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPMF7v0riGLjR_X9Sj5f7UPMMCI_dJMCjce9IYq=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOKtAn4Bq89q0k4X3juZOlxDsLujr_l3vsjEIsw=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipP-8gNNge_fwXOI3Nxjqxx_w1jPbDTLpYfDL9NB=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOthqJ7PBX_Wj4XLuGEViz9RcY9HF6_ovRB__Va=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipP1F3wD2OkQJk2zZHcCA1uOPX4HkkGmklzNsGkd=w100-h100-p-n-k-no']",,Shift Eatery
4,Simon Guerin,https://www.google.com/maps/contrib/113034482761913921356?hl=en-US&sa=X&ved=2ahUKEwiZl4rktp_7AhWXmmoFHSpRDPsQvvQBegUIARDfAQ,https://lh3.googleusercontent.com/a-/ACNPEu_IqneH_GNiZ9HNhVLM4_lrXr9bLGV3YJaRg22rh-A=s40-c-c0x00000000-cc-rp-mo-ba6-br100,4.0,4 years ago,Great cafe tucked away off the main roads of Surrey Hills. Excellent range of coffee options to choose from (Macadamia milk a welcome choice). Breakfast and lunch well covered. The shroom toasted sandwich is highly recommended! The Pad Thai was similarly delicious. Seating is limited so get in early if you want to eat in.,"['https://lh5.googleusercontent.com/p/AF1QipM61DenQXpcy6Df9PgTvpsBG97znrORC2m456CY=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNJkZGQAQLstQCyJeFr1arttgku2rAsBWhUUzDe=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMs_T5RZmHR0Nv6dl1ZxIW8q7pazLFT0g_bUafZ=w100-h100-p-n-k-no']",True,Shift Eatery
4,Craig Allen,https://www.google.com/maps/contrib/116250832548057210730?hl=en-US&sa=X&ved=2ahUKEwiZl4rktp_7AhWXmmoFHSpRDPsQvvQBegUIARD5AQ,https://lh3.googleusercontent.com/a-/ACNPEu-NRb3wXYTxX6xMfpJojo0g_96g9a3bRsn8FN19d_w=s40-c-c0x00000000-cc-rp-mo-ba6-br100,4.0,6 months ago,"The food and and service are really good, considering the location, it is difficult to get a place to sit that is great. The tables on the street are good to ""eat and run"", however if you want to have a mellow breakfast then give the place a miss, if you're happy sitting literally in the street, then the food is well worth it. The staff are friendly and the food is prompt, so all in all very good, just the location knocks of a perfect score sadly.",,True,Shift Eatery
